"sampled_taxon_name","pedlabsampnum1","labsampnum1","correlated_taxon_name","user_pedon_id","user_site_id","latitude_decimal_degrees","longitude_decimal_degrees","hzn_top","hzn_bot","hzn_desgn","tex_psda","sand_tot_psa","silt_tot_psa","clay_tot_psa","co3_cly","silt_f_psa","silt_c_psa","sand_vf_psa","sand_f_psa","sand_m_psa","sand_vc_psa","sand_c_psa","wf_25","wf_520","wf_2075","wf_0175","wpg2","c_tot","n_tot","s_tot","oc","c_n_ra","base_sum","al_kcl","cec_nh4","ecec","al_sat","ca_nh4","mg_nh4","na_nh4","k_nh4","acid_tea","base_sum_calc","cec_sum","ESP_calc","ph_h2o","ph_cacl2","ph_naf","gypl20","caco3","ec_12pre","sar","na_exch","p_olsn","p_nz","NCSS_Layer_labsampnum","hzn_master","db_13b","db_od","COLEws","w15l2","w15cly","cec7_cly","wrd_ws13","LEP","w15bfm","w3cld","w10cld","final_oc","est_OM","Calc_Clay","basesat8_2","basesat7","abgll","abgpi","w3rec","w10l2","w5bl2","mlra_code","ssa_code","county_code","vf52","vf205","vf7520","vf25075","vf250u","vf752","wrd_l2","Major_Elements_labsampnum","Major_Elements_result_source_key","al_mjelm","ca_mjelm","fe_mjelm","k_mjelm","mg_mjelm","mn_mjelm","na_mjelm","p_mjelm","si_mjelm","sr_mjelm","ti_mjelm","zr_mjelm","Trace_Elements_Tier_1_result_source_key","Trace_Elements_Tier_1_prep_code","ag_trelm","as_trelm","ba_trelm","be_trelm","cd_trelm","co_trelm","cr_trelm","cu_trelm","hg_trelm","mn_trelm","mo_trelm","Trace_Elements_Tier_2_result_source_key","Trace_Elements_Tier_2_prep_code","ni_trelm","p_trelm","pb_trelm","sb_trelm","se_trelm","sn_trelm","sr_trelm","tl_trelm","v_trelm","w_trelm","zn_trelm"
"Mollic Epiaquepts","13N0549","13N02570","Midtown","S2012MI163016","S2012MI163016",42.34,-83.04,15.00,56.00,"^Bwu","cl",32.30,39.50,28.20,1.00,22.20,17.30,1.30,11.60,16.30,1.10,2.00,3.00,6.00,0.00,37.00,9.00,1.91,0.07,0.01,,13.00,,,9.00,,,43.60,4.20,0.00,0.40,,48.20,,0.00,8.20,7.60,,,7.00,0.21,,,,,"13N02570","^B",1.83,1.88,8.0e-03,11.30,0.40,,0.06,0.80,,14.90,,1.07,1.84,25.57,,,,,,,,"99","MI163","MI163",2.00,4.00,0.00,0.00,0.00,6.00,0.07,"13N02570",15919589,51034.00,23412.00,25458.00,19417.00,9868.00,515.00,6563.00,386.00,268089.0,125.00,2921.00,102.00,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mollic Epiaquepts","13N0549","13N02571","Midtown","S2012MI163016","S2012MI163016",42.34,-83.04,56.00,102.00,"BCgb","scl",64.70,14.10,21.20,0.70,13.10,1.00,10.80,30.30,17.60,1.80,4.20,1.00,1.00,0.00,55.00,2.00,0.34,0.05,0.00,,6.00,,,8.80,,,8.50,3.30,0.10,0.30,1.20,12.20,,1.13,8.30,7.50,,,0.00,0.12,,,,,"13N02571","BC",1.83,1.94,0.01,8.10,0.38,,0.10,1.89,,13.70,,0.34,0.58,19.40,,,,,,,,"99","MI163","MI163",1.00,1.00,0.00,0.00,0.00,1.00,0.10,"13N02571",15919590,46791.00,5817.00,20329.00,17999.00,4824.00,248.00,7451.00,289.00,323556.0,110.00,2487.00,92.00,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mollic Epiaquepts","13N0549","13N02572","Midtown","S2012MI163016","S2012MI163016",42.34,-83.04,102.00,150.00,"C","cl",40.40,31.70,27.90,1.80,26.40,5.30,8.10,15.80,11.80,1.90,2.80,3.00,2.00,0.00,36.00,5.00,1.88,0.03,0.00,,5.00,,,6.70,,,46.30,6.80,0.00,0.30,,53.39,,0.00,8.30,7.70,,,14.00,0.17,,,,,"13N02572","C",1.83,1.92,0.01,11.60,0.42,,0.06,1.60,,15.10,,0.20,0.34,28.50,,,,,,,,"99","MI163","MI163",2.00,1.00,0.00,0.00,0.00,3.00,0.06,"13N02572",15919591,53478.00,39273.00,26454.00,20291.00,16475.00,533.00,6826.00,321.00,265498.0,122.00,3001.00,107.00,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mollic Epiaquepts","13N0549","13N02573","Midtown","S2012MI163016","S2012MI163016",42.34,-83.04,150.00,203.00,"Cd","l",32.80,42.80,24.40,4.50,29.30,13.50,9.10,12.80,5.60,3.00,2.30,4.00,3.00,0.00,29.00,7.00,3.35,9.0e-03,0.00,,15.00,,,4.70,,,48.30,4.30,0.10,0.20,,52.89,,2.12,8.40,7.70,,,27.00,0.17,,,,,"13N02573","C",,,,10.80,0.44,,,,,,,0.11,0.18,26.72,,,,,,,,"99","MI163","MI163",2.00,2.00,0.00,0.00,0.00,4.00,,"13N02573",15919592,43149.00,69284.00,21237.00,17900.00,21868.00,414.00,6450.00,320.00,226138.0,134.00,2540.00,96.00,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pella","13N0550","13N02574","Lenawee","S2012MI163017","S2012MI163017",42.27,-83.23,0.00,10.00,"^A","sicl",16.20,49.70,34.10,,32.70,17.00,9.40,4.80,1.80,0.10,0.10,0.00,0.00,0.00,7.00,0.00,3.97,0.38,0.02,,10.00,,,24.30,,,18.40,4.90,0.00,0.90,9.70,24.19,,0.00,6.30,6.00,,,0.00,0.29,,,,,"13N02574","^A",1.20,1.40,0.05,17.70,0.52,,0.08,5.29,,24.40,,3.97,6.84,34.32,,,,,,,,"99","MI163","MI163",0.00,0.00,0.00,0.00,0.00,0.00,0.08,"13N02574",15919593,55285.00,7470.00,25551.00,21034.00,6707.00,418.00,7196.00,694.00,270181.0,120.00,3822.00,136.00,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pella","13N0550","13N02575","Lenawee","S2012MI163017","S2012MI163017",42.27,-83.23,10.00,19.00,"^Bw","sicl",14.50,50.10,35.40,,33.00,17.10,8.60,5.10,0.50,0.10,0.20,0.00,0.00,0.00,6.00,0.00,1.89,0.25,0.01,,7.00,,,19.70,,,16.60,4.70,0.00,0.60,7.50,21.89,,0.00,6.60,6.30,,,0.00,0.17,,,,,"13N02575","^B",1.47,1.64,0.03,17.00,0.48,,0.04,3.70,,19.80,,1.89,3.25,37.77,,,,,,,,"99","MI163","MI163",0.00,0.00,0.00,0.00,0.00,0.00,0.04,"13N02575",15919594,67165.00,7949.00,32334.00,23751.00,8009.00,1131.00,7541.00,642.00,288987.0,132.00,4285.00,160.00,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pella","13N0550","13N02576","Lenawee","S2012MI163017","S2012MI163017",42.27,-83.23,19.00,30.00,"Ab","sicl",11.70,52.60,35.70,,34.80,17.80,7.30,3.50,0.80,0.00,0.10,0.00,0.00,0.00,4.00,0.00,2.64,0.26,0.02,,10.00,,,24.20,,,20.90,5.40,0.00,0.50,7.60,26.79,,0.00,6.90,6.30,,,0.00,0.17,,,,,"13N02576","A",,,,14.90,0.42,,,,,,,2.64,4.55,30.64,,,,,,,,"99","MI163","MI163",0.00,0.00,0.00,0.00,0.00,0.00,,"13N02576",15919595,58002.00,7869.00,25406.00,20824.00,6979.00,318.00,7076.00,629.00,271745.0,122.00,4105.00,161.00,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pella","13N0550","13N02577","Lenawee","S2012MI163017","S2012MI163017",42.27,-83.23,30.00,56.00,"Bgb","sicl",10.50,53.60,35.90,,35.50,18.10,7.20,2.20,0.90,0.00,0.20,0.00,0.00,0.00,3.00,0.00,0.96,0.15,0.00,,6.00,,,21.00,,,17.70,5.60,0.00,0.50,6.20,23.80,,0.00,7.20,6.60,,,0.00,0.10,,,,,"13N02577","B",1.53,1.74,0.04,16.70,0.47,,0.09,4.39,,22.40,,0.96,1.65,39.35,,,,,,,,"99","MI163","MI163",0.00,0.00,0.00,0.00,0.00,0.00,0.09,"13N02577",15919596,63303.00,8083.00,28399.00,22656.00,7816.00,248.00,7661.00,525.00,293145.0,128.00,4444.00,164.00,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pella","13N0550","13N02578","Lenawee","S2012MI163017","S2012MI163017",42.27,-83.23,56.00,94.00,"Btgb","sicl",10.40,52.30,37.30,,35.50,16.80,7.30,2.10,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.37,0.11,0.00,,3.00,,,15.00,,,14.80,5.90,0.00,0.50,5.50,21.20,,0.00,7.50,7.00,,,0.00,0.08,,,,,"13N02578","B",1.65,1.85,0.03,17.30,0.46,,0.07,3.90,,21.30,,0.37,0.63,42.32,,,,,,,,"99","MI163","MI163",0.00,0.00,0.00,0.00,0.00,0.00,0.07,"13N02578",15919597,63375.00,7090.00,32439.00,23535.00,8480.00,504.00,7523.00,505.00,294663.0,126.00,4484.00,174.00,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pella","13N0550","13N02579","Lenawee","S2012MI163017","S2012MI163017",42.27,-83.23,94.00,145.00,"BCgb","sicl",9.40,54.80,35.80,,36.80,18.00,6.00,2.20,1.00,0.00,0.20,0.00,0.00,0.00,3.00,0.00,0.29,0.03,0.00,,8.00,,,14.50,,,13.30,5.30,0.00,0.50,7.00,19.10,,0.00,7.70,7.20,,,0.00,0.12,,,,,"13N02579","BC",1.56,1.70,0.02,18.90,0.53,,0.10,2.89,,25.20,,0.29,0.49,46.52,,,,,,,,"99","MI163","MI163",0.00,0.00,0.00,0.00,0.00,0.00,0.10,"13N02579",15919598,66187.00,6991.00,34543.00,23959.00,8392.00,1155.00,7571.00,522.00,285007.0,123.00,4415.00,167.00,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pella","13N0550","13N02580","Lenawee","S2012MI163017","S2012MI163017",42.27,-83.23,145.00,175.00,"C1","sicl",5.50,64.20,30.30,,46.20,18.00,3.40,1.40,0.60,0.00,0.10,0.00,0.00,0.00,2.00,0.00,0.64,0.06,0.00,,5.00,,,11.40,,,15.80,9.00,0.00,0.40,5.20,25.19,,0.00,7.80,7.40,,,3.00,0.14,,,,,"13N02580","C",1.55,1.68,0.02,17.40,0.57,,0.13,2.70,,25.50,,0.28,0.48,42.79,,,,,,,,"99","MI163","MI163",0.00,0.00,0.00,0.00,0.00,0.00,0.13,"13N02580",15919599,58611.00,10383.00,33684.00,22397.00,10033.00,912.00,7492.00,532.00,274584.0,124.00,4230.00,149.00,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pella","13N0550","13N02581","Lenawee","S2012MI163017","S2012MI163017",42.27,-83.23,175.00,203.00,"C2","sil",4.00,74.20,21.80,1.00,53.50,20.70,2.90,0.70,0.30,0.00,0.10,0.00,0.00,0.00,1.00,0.00,2.76,0.02,0.00,,13.00,,,8.80,,,47.90,7.50,0.00,0.40,,55.80,,0.00,8.10,7.60,,,21.00,0.21,,,,,"13N02581","C",1.61,1.67,0.01,13.70,0.63,,0.17,1.20,,24.20,,0.24,0.41,33.64,,,,,,,,"99","MI163","MI163",0.00,0.00,0.00,0.00,0.00,0.00,0.17,"13N02581",15919600,51024.00,51794.00,27344.00,19459.00,23526.00,909.00,6873.00,519.00,238746.0,137.00,3624.00,129.00,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cropley","13N56578","13N05929","Cropley","S2013CA037001","S2013CA037001",34.03,-117.92,0.00,11.00,"^A","cl",32.90,35.60,31.50,,19.30,16.30,13.90,13.90,2.90,0.60,1.60,1.00,1.00,1.00,21.00,3.00,5.11,0.49,0.05,,10.00,,,36.70,,,44.40,12.10,1.00,2.00,4.90,59.50,,2.72,7.20,7.00,,,0.00,0.67,,,41.60,,"13N05929","^A",1.17,1.43,0.06,24.80,0.79,,0.05,6.80,,28.80,,5.11,8.80,49.22,,,,,,,,"19","CA696","CA037",0.00,0.00,0.00,0.00,0.00,1.00,0.05,"13N05929",15921497,63034.00,19163.00,26650.00,16762.00,7773.00,486.00,16157.00,1323.00,268835.0,303.00,3858.00,40.00,15921497,"HM",0.62,6.98,212.58,0.70,2.96,7.34,39.74,29.43,50.00,337.05,4.74,15921497,"HM",25.67,1057.18,42.46,0.85,451.41,2.09,100.76,,87.99,0.00,111.24
"Cropley","13N56578","13N05930","Cropley","S2013CA037001","S2013CA037001",34.03,-117.92,11.00,58.00,"^Bssu","cl",26.60,38.90,34.50,,21.90,17.00,13.70,9.90,2.10,0.30,0.60,0.00,1.00,0.00,14.00,1.00,1.20,0.11,0.00,,10.00,,,30.00,,,25.20,7.40,0.70,0.90,3.90,34.20,,2.33,6.90,6.80,,,0.00,0.45,,,10.20,,"13N05930","^B",1.35,1.63,0.06,18.80,0.54,,0.12,6.40,,27.90,,1.20,2.06,43.99,,,,,,,,"19","CA696","CA037",0.00,1.00,0.00,0.00,0.00,1.00,0.12,"13N05930",15921498,69954.00,17564.00,29420.00,17212.00,8574.00,477.00,16931.00,1022.00,280082.0,304.00,4159.00,41.00,15921498,"HM",0.20,7.96,247.47,0.82,3.09,8.16,40.44,28.66,18.00,337.28,7.05,15921498,"HM",29.22,812.14,11.77,0.90,420.50,1.46,87.28,,102.68,0.01,83.63
"Cropley","13N56578","13N05931","Cropley","S2013CA037001","S2013CA037001",34.03,-117.92,58.00,140.00,"BCk2","cl",28.40,35.50,36.10,,20.80,14.70,12.70,12.50,1.80,0.50,0.90,0.00,1.00,0.00,17.00,1.00,0.77,0.05,0.00,,14.00,,,29.80,,,29.20,7.10,0.90,0.60,4.00,37.79,,3.02,7.30,7.00,,,0.00,0.23,,,4.40,,"13N05931","BC",1.39,1.75,0.07,18.50,0.51,,0.16,7.90,,29.90,,0.77,1.32,44.32,,,,,,,,"19","CA696","CA037",0.00,1.00,0.00,0.00,0.00,1.00,0.16,"13N05931",15921499,68429.00,17262.00,29680.00,16241.00,8344.00,445.00,16977.00,848.00,281495.0,291.00,4195.00,41.00,15921499,"HM",0.20,7.61,246.19,0.96,2.98,8.94,44.10,29.49,13.00,344.65,4.52,15921499,"HM",33.29,676.21,7.36,0.58,355.32,1.49,102.68,,107.24,0.00,82.69
"Cropley","13N56578","13N05932","Cropley","S2013CA037001","S2013CA037001",34.03,-117.92,140.00,200.00,"BCk2","cl",40.60,31.10,28.30,0.70,17.80,13.30,13.60,21.20,3.40,0.80,1.60,1.00,3.00,0.00,30.00,4.00,0.54,0.04,0.00,,9.00,,,23.30,,,50.30,4.70,0.50,0.50,,56.00,,2.14,7.60,7.50,,,1.00,0.43,,,,,"13N05932","BC",,,,16.70,0.59,,,,,,,0.42,0.72,40.70,,,,,,,,"19","CA696","CA037",1.00,2.00,0.00,0.00,0.00,2.00,,"13N05932",15921500,68263.00,22187.00,26660.00,16984.00,7593.00,409.00,17240.00,812.00,277557.0,307.00,3736.00,39.00,15921500,"HM",0.18,7.07,214.35,0.87,2.47,8.74,39.62,26.42,29.00,323.65,4.96,15921500,"HM",31.23,667.66,6.55,0.53,236.58,1.31,83.04,,103.50,0.00,74.58
"Zaca","13N56579","13N05933","Vertic Calcixerolls","S2013CA037002","S2013CA037002",34.06,-117.82,0.00,21.00,"Ap","c",12.40,36.80,50.80,0.00,24.70,12.10,8.70,2.60,0.50,0.10,0.50,0.00,0.00,0.00,4.00,0.00,4.13,0.35,0.03,,11.00,,,48.90,,,81.80,5.20,0.00,1.50,,88.50,,0.00,7.70,7.50,,,3.00,0.50,,,23.20,,"13N05933","A",,,,28.20,0.56,,,,,,,3.77,6.49,61.07,,,,,,,,"20","CA696","CA037",0.00,0.00,0.00,0.00,0.00,0.00,,"13N05933",15921501,64497.00,34392.00,33732.00,13871.00,12913.00,426.00,9972.00,1754.00,259449.0,202.00,4628.00,27.00,15921501,"HM",0.27,8.28,239.14,0.93,4.91,9.56,60.62,40.14,44.00,318.43,10.57,15921501,"HM",44.11,1421.32,41.95,1.20,1361.15,2.07,75.82,,143.21,0.03,125.91
"Zaca","13N56579","13N05934","Vertic Calcixerolls","S2013CA037002","S2013CA037002",34.06,-117.82,21.00,53.00,"Bkss1","c",12.50,37.40,50.10,3.70,25.70,11.70,8.20,2.80,1.20,0.10,0.20,0.00,0.00,1.00,5.00,1.00,2.30,0.12,0.01,,11.00,,,45.20,,,99.40,8.10,0.00,0.90,,108.40,,0.00,7.90,7.50,,,8.00,0.23,,,3.80,,"13N05934","B",1.17,1.51,0.08,26.80,0.53,,0.12,8.79,,37.40,,1.34,2.31,63.64,,,,,,,,"20","CA696","CA037",0.00,0.00,0.00,0.00,0.00,0.00,0.12,"13N05934",15921502,62080.00,49771.00,33694.00,11291.00,13404.00,408.00,9400.00,1619.00,248630.0,207.00,4431.00,27.00,15921502,"HM",0.26,8.32,264.96,1.01,4.86,10.65,63.47,38.13,47.00,333.86,9.96,15921502,"HM",46.55,1333.93,13.07,1.11,1228.42,1.73,89.50,,150.94,0.00,115.31
"Zaca","13N56579","13N05935","Vertic Calcixerolls","S2013CA037002","S2013CA037002",34.06,-117.82,53.00,78.00,"Bkss2","c",12.50,33.70,53.80,4.50,22.80,10.90,8.50,2.60,0.60,0.30,0.50,0.00,1.00,0.00,5.00,1.00,2.25,0.12,0.00,,8.00,,,42.50,,,83.70,7.80,0.00,0.60,,92.09,,0.00,7.80,7.50,,,11.00,0.20,,,3.20,,"13N05935","B",1.24,1.57,0.08,26.80,0.50,,0.12,8.10,,36.70,,0.93,1.60,64.67,,,,,,,,"20","CA696","CA037",0.00,0.00,0.00,0.00,0.00,0.00,0.12,"13N05935",15921503,62432.00,58560.00,34549.00,11128.00,14567.00,408.00,9519.00,1574.00,246315.0,221.00,4276.00,26.00,15921503,"HM",0.26,8.40,265.44,0.98,4.57,9.57,62.04,38.08,38.00,304.71,10.44,15921503,"HM",44.77,1268.56,7.44,1.06,1127.61,1.58,100.24,,150.42,0.02,111.58
"Zaca","13N56579","13N05936","Vertic Calcixerolls","S2013CA037002","S2013CA037002",34.06,-117.82,78.00,113.00,"BCk","c",17.60,39.60,42.80,4.50,28.50,11.10,9.60,5.30,1.60,0.20,0.90,4.00,1.00,1.00,14.00,6.00,2.47,0.02,0.00,,21.00,,,36.10,,,72.50,9.80,0.00,1.10,,83.40,,0.00,7.70,7.60,,,17.00,0.20,,,,,"13N05936","BC",1.10,1.30,0.05,25.30,0.59,,0.12,5.60,,36.10,,0.43,0.74,62.17,,,,,,,,"20","CA696","CA037",2.00,0.00,0.00,0.00,0.00,3.00,0.12,"13N05936",15921504,64374.00,78870.00,35747.00,11849.00,15993.00,475.00,9713.00,1774.00,233609.0,248.00,4340.00,25.00,15921504,"HM",0.23,7.43,258.16,1.01,4.72,13.44,63.74,40.12,137.00,349.93,11.26,15921504,"HM",54.21,1376.07,6.44,1.12,1095.74,1.55,126.31,,152.42,0.01,123.00
"Playorico","13N56580","13N05937","San Emigdio","S2013CA037003","S2013CA037003",33.84,-118.10,0.00,4.00,"^A","l",45.70,39.10,15.20,,19.50,19.60,23.80,19.00,2.30,0.00,0.60,0.00,0.00,0.00,22.00,0.00,11.21,1.11,0.14,,10.00,,,35.00,,,41.20,2.30,6.00,0.60,5.60,50.09,,17.14,7.30,7.10,,,1.00,3.85,,,33.60,,"13N05937","^A",,,,26.40,1.74,,,,,,,11.09,19.11,38.27,,,,,,,,"19","CA696","CA037",0.00,0.00,0.00,0.00,0.00,0.00,,"13N05937",15921505,58181.00,27331.00,29777.00,17206.00,11821.00,674.00,18930.00,1976.00,201763.0,346.00,3843.00,11.00,15921505,"HM",0.33,5.71,181.08,0.68,0.29,10.38,31.69,35.94,98.00,525.63,1.53,15921505,"HM",20.95,1778.70,34.89,1.34,483.86,1.83,152.68,,58.74,0.23,137.24
"Playorico","13N56580","13N05938","San Emigdio","S2013CA037003","S2013CA037003",33.84,-118.10,4.00,11.00,"^Au1","l",45.90,40.00,14.10,0.00,20.40,19.60,24.00,16.50,3.50,0.90,1.00,1.00,2.00,0.00,24.00,3.00,3.61,0.38,0.05,,9.00,,,16.80,,,31.40,3.90,3.90,1.20,,40.40,,23.21,7.40,7.30,,,1.00,2.33,,,28.60,,"13N05938","^A",,,,11.00,0.78,,,,,,,3.49,6.01,18.77,,,,,,,,"19","CA696","CA037",1.00,1.00,0.00,0.00,0.00,2.00,,"13N05938",15921506,73079.00,28110.00,37879.00,21123.00,14314.00,753.00,22890.00,1359.00,246938.0,403.00,4716.00,15.00,15921506,"HM",0.13,8.56,197.02,0.71,0.29,11.14,33.24,34.69,78.00,502.71,1.37,15921506,"HM",22.37,1121.05,38.78,1.17,302.76,1.77,126.86,,64.58,0.21,109.48
"Playorico","13N56580","13N05939","San Emigdio","S2013CA037003","S2013CA037003",33.84,-118.10,11.00,22.00,"^Au2","l",52.00,37.10,10.90,0.00,18.50,18.60,24.50,23.10,3.20,0.50,0.70,2.00,2.00,0.00,30.00,4.00,1.25,0.10,0.01,,11.00,,,9.20,,,30.40,2.30,2.30,0.60,,35.59,,25.00,7.90,7.60,,,1.00,1.15,,,3.00,,"13N05939","^A",,,,6.80,0.62,,,,,,,1.13,1.94,14.17,,,,,,,,"19","CA696","CA037",1.00,1.00,0.00,0.00,0.00,2.00,,"13N05939",15921507,73711.00,28704.00,38359.00,20619.00,13920.00,803.00,23744.00,1142.00,253173.0,406.00,4870.00,14.00,15921507,"HM",0.07,9.68,201.78,0.72,0.25,11.39,33.13,33.07,78.00,565.64,1.58,15921507,"HM",22.04,957.06,33.13,1.16,232.15,1.69,123.09,,66.58,0.18,94.05
"Playorico","13N56580","13N05940","San Emigdio","S2013CA037003","S2013CA037003",33.84,-118.10,22.00,37.00,"A","fsl",66.70,27.70,5.60,0.00,12.30,15.40,26.30,37.50,2.60,0.10,0.20,0.00,0.00,0.00,40.00,0.00,0.44,0.02,0.00,,12.00,,,6.00,,,21.50,1.50,1.00,0.40,,24.39,,16.66,7.90,7.60,,,1.00,0.65,,,2.40,,"13N05940","A",,,,4.50,0.80,,,,,,,0.32,0.55,10.45,,,,,,,,"19","CA696","CA037",0.00,0.00,0.00,0.00,0.00,0.00,,"13N05940",15921508,78182.00,28603.00,38424.00,20931.00,13661.00,799.00,26194.00,1134.00,273353.0,446.00,5205.00,23.00,15921508,"HM",0.04,7.32,178.76,0.62,0.12,10.41,29.94,26.98,115.00,522.64,0.91,15921508,"HM",18.65,916.08,9.12,0.79,173.61,1.29,112.34,,65.40,0.14,68.65
"Playorico","13N56580","13N05941","San Emigdio","S2013CA037003","S2013CA037003",33.84,-118.10,37.00,50.00,"C1","lfs",80.50,16.00,3.50,0.00,7.50,8.50,27.40,46.80,6.00,0.10,0.20,0.00,0.00,0.00,53.00,0.00,0.31,0.00,0.00,,,,,4.20,,,19.00,1.20,0.60,0.20,,21.00,,14.28,7.90,7.60,,,1.00,0.53,,,2.80,,"13N05941","C",,,,3.40,0.97,,,,,,,0.19,0.32,8.02,,,,,,,,"19","CA696","CA037",0.00,0.00,0.00,0.00,0.00,0.00,,"13N05941",15921509,72453.00,26626.00,34276.00,19706.00,12036.00,763.00,26555.00,1035.00,265737.0,440.00,4637.00,15.00,15921509,"HM",0.02,6.11,152.27,0.57,0.10,9.21,26.25,22.33,68.00,470.77,0.77,15921509,"HM",16.42,867.09,5.98,0.84,164.84,1.20,105.84,,58.69,0.15,60.17
"Playorico","13N56580","13N05942","San Emigdio","S2013CA037003","S2013CA037003",33.84,-118.10,50.00,66.00,"C2","lfs",79.90,17.20,2.90,0.00,4.80,12.40,43.70,34.60,1.40,0.10,0.10,0.00,0.00,0.00,36.00,0.00,0.21,0.00,0.01,,,,,3.50,,,22.50,1.20,0.60,0.20,,24.50,,17.14,7.80,7.60,,,1.00,0.57,,,,,"13N05942","C",,,,3.00,1.03,,,,,,,0.09,0.15,7.27,,,,,,,,"19","CA696","CA037",0.00,0.00,0.00,0.00,0.00,0.00,,"13N05942",15921510,71342.00,29758.00,33342.00,18562.00,11696.00,680.00,24944.00,1174.00,267244.0,421.00,5006.00,19.00,15921510,"HM",0.02,5.66,145.82,0.53,0.08,8.69,26.13,18.42,77.00,449.93,0.56,15921510,"HM",15.35,953.12,5.49,0.83,117.88,1.43,115.07,,61.18,0.02,55.36
"Playorico","13N56580","13N05943","San Emigdio","S2013CA037003","S2013CA037003",33.84,-118.10,66.00,75.00,"C3","fs",92.80,5.70,1.50,0.00,1.70,4.00,13.90,64.40,14.10,0.10,0.30,0.00,0.00,0.00,79.00,0.00,0.08,0.00,0.00,,,,,2.50,,,13.20,0.80,0.40,0.10,,14.50,,15.99,8.00,7.70,,,0.00,0.33,,,,,"13N05943","C",,,,1.40,0.93,,,,,,,0.08,0.13,3.29,,,,,,,,"19","CA696","CA037",0.00,0.00,0.00,0.00,0.00,0.00,,"13N05943",15921511,70197.00,25920.00,32762.00,17510.00,9234.00,674.00,27899.00,843.00,275124.0,456.00,5025.00,21.00,15921511,"HM",0.02,3.97,102.58,0.42,0.06,6.48,22.33,11.34,96.00,426.94,0.43,15921511,"HM",10.76,689.14,4.54,0.77,105.06,1.41,102.49,,58.42,0.16,40.01
"Playorico","13N56580","13N05944","San Emigdio","S2013CA037003","S2013CA037003",33.84,-118.10,75.00,82.00,"C4","vfsl",69.30,27.60,3.10,0.70,6.50,21.10,44.40,21.00,3.60,0.00,0.30,0.00,0.00,0.00,25.00,0.00,0.34,0.02,0.01,,16.00,,,4.30,,,35.40,1.80,1.20,0.20,,38.60,,27.90,7.90,7.70,,,0.00,0.65,,,,,"13N05944","C",,,,3.00,0.97,,,,,,,0.34,0.58,6.64,,,,,,,,"19","CA696","CA037",0.00,0.00,0.00,0.00,0.00,0.00,,"13N05944",15921512,79411.00,32542.00,40114.00,21771.00,15102.00,798.00,26522.00,1253.00,272469.0,464.00,5254.00,16.00,15921512,"HM",0.03,7.12,192.70,0.65,0.09,10.55,29.97,24.47,50.00,509.07,0.69,15921512,"HM",18.75,967.96,6.56,0.88,150.15,1.43,127.84,,64.31,0.04,67.20
